koyAdi,adaNo,parselNo,alanKm
KUŞCULAR,0,415,16.667
KUŞCULAR,0,415,16.667
KUŞCULAR,0,417,5.456
KUŞCULAR,0,423,13.152
KUŞCULAR,0,427,14.535
KUŞCULAR,0,440,9.344
KUŞCULAR,0,442,1.904
KUŞCULAR,0,447,5.024
KUŞCULAR,0,448,6.384
KUŞCULAR,0,452,11.184
KUŞCULAR,0,457,5.008
KUŞCULAR,0,458,10.554
KUŞCULAR,0,458,10.554
KUŞCULAR,0,459,3.16
KUŞCULAR,0,471,10.432
KUŞCULAR,0,473,3.376
KUŞCULAR,0,475,20.0
KUŞCULAR,0,479,6.592
KUŞCULAR,0,482,3.104
KUŞCULAR,0,484,20.0
KUŞCULAR,0,485,28.048
KUŞCULAR,0,486,3.465
KUŞCULAR,0,488,4.672
KUŞCULAR,0,489,10.208
KUŞCULAR,0,497,3.04
KUŞCULAR,101,521,9.718
KUŞCULAR,101,528,2.91
KUŞCULAR,101,529,3.269
KUŞCULAR,101,531,4.617
KUŞCULAR,101,532,10.412
KUŞCULAR,101,533,19.734
KUŞCULAR,101,534,3.055
KUŞCULAR,101,536,3.254
KUŞCULAR,101,537,2.617
KUŞCULAR,101,541,2.404
KUŞCULAR,101,544,0.24
KUŞCULAR,101,545,4.63
KUŞCULAR,101,546,2.386
KUŞCULAR,101,548,3.15
KUŞCULAR,106,1,1.7
KUŞCULAR,107,1,2.141
OVACIK,101,5,4.401
OVACIK,101,6,2.607
OVACIK,101,8,6.379
OVACIK,101,8,6.379
OVACIK,101,10,3.631
OVACIK,101,10,3.631
OVACIK,101,13,44.122
OVACIK,101,13,44.122
OVACIK,101,13,44.122
OVACIK,101,13,44.122
OVACIK,101,14,4.587
OVACIK,101,14,4.587
OVACIK,101,15,6.087
OVACIK,101,16,3.971
OVACIK,101,16,3.971
OVACIK,101,18,1.035
OVACIK,101,19,1.535
OVACIK,101,21,3.49
OVACIK,101,21,3.49
OVACIK,101,22,6.372
OVACIK,101,23,1.725
OVACIK,101,24,1.694
OVACIK,101,27,0.157
OVACIK,101,28,2.705
OVACIK,101,28,2.705
OVACIK,101,31,1.181
OVACIK,101,34,6.429
OVACIK,101,34,6.429
OVACIK,101,35,11.494
OVACIK,101,35,11.494
OVACIK,101,37,5.843
OVACIK,101,40,18.869
OVACIK,101,41,20.843
OVACIK,101,41,20.843
OVACIK,101,44,11.915
OVACIK,101,45,0.33
OVACIK,101,46,0.478
OVACIK,101,47,7.778
OVACIK,101,48,2.037
OVACIK,101,49,24.917
OVACIK,101,49,24.917
OVACIK,101,52,3.827
OVACIK,101,63,2.517
OVACIK,101,65,7.986
OVACIK,101,80,3.172
OVACIK,101,84,1.844
OVACIK,101,86,1.014
OVACIK,101,88,1.125
OVACIK,101,88,1.125
OVACIK,102,7,7.611
OVACIK,104,5,1.918
OVACIK,104,36,0.211
OVACIK,105,9,1.197
OVACIK,112,25,0.463
OVACIK,115,3,1.277
OVACIK,115,16,0.208
OVACIK,118,15,0.498
OVACIK,127,36,3.362
OVACIK,130,1,2.836
OVACIK,130,1,2.836
OVACIK,136,12,6.651
OVACIK,136,17,3.055
OVACIK,136,28,3.393
OVACIK,142,40,0.118
OVACIK,150,8,0.203
OVACIK,155,10,1.503
OVACIK,162,3,5.523
OVACIK,162,6,4.319
OVACIK,162,7,3.648
OVACIK,162,9,4.347
OVACIK,162,10,10.415
OVACIK,162,58,6.858
OVACIK,162,59,4.363
OVACIK,162,60,4.962
OVACIK,162,61,6.602
OVACIK,162,64,3.471
OVACIK,162,71,1.001
OVACIK,162,79,1.382
OVACIK,162,90,1.36
OVACIK,162,91,0.852
OVACIK,163,26,3.961
OVACIK,163,44,3.881
OVACIK,163,45,1.566
OVACIK,163,46,1.244
OVACIK,163,47,2.709
OVACIK,163,48,6.555
OVACIK,163,50,10.106
OVACIK,163,57,10.447
OVACIK,163,58,6.301
OVACIK,163,59,0.694
OVACIK,164,2,0.334
OVACIK,164,3,0.258
OVACIK,164,6,2.34
OVACIK,164,7,2.755
OVACIK,164,8,0.117
OVACIK,164,9,0.656
OVACIK,164,10,1.051
OVACIK,164,11,1.112
OVACIK,164,14,1.883
OVACIK,164,15,1.148
OVACIK,164,16,4.518
OVACIK,164,17,3.917
OVACIK,164,18,0.273
OVACIK,164,19,2.919
OVACIK,164,20,3.439
OVACIK,164,21,2.648
OVACIK,164,25,0.628
OVACIK,164,28,0.348
OVACIK,164,31,2.474
OVACIK,164,32,5.441
OVACIK,164,33,3.394
OVACIK,164,35,2.309
OVACIK,164,36,8.016
OVACIK,164,38,1.695
OVACIK,164,39,1.451
OVACIK,164,41,0.755
OVACIK,164,42,0.679
OVACIK,164,43,0.865
OVACIK,164,46,1.11
OVACIK,164,47,1.783
OVACIK,164,50,6.601
OVACIK,164,51,11.702
OVACIK,164,52,6.661
OVACIK,164,55,2.383
OVACIK,164,56,1.924
OVACIK,164,57,3.792
OVACIK,164,58,12.395
OVACIK,164,59,16.395
OVACIK,164,61,14.986
OVACIK,164,64,5.102
OVACIK,164,65,0.502
OVACIK,164,66,2.065
OVACIK,164,67,4.907
OVACIK,164,69,13.022
OVACIK,164,70,1.521
OVACIK,164,74,1.617
OVACIK,164,75,1.898
OVACIK,164,76,1.124
OVACIK,164,77,1.886
OVACIK,164,78,3.652
OVACIK,164,79,0.725
OVACIK,164,81,0.659
OVACIK,164,82,3.62
OVACIK,165,48,1.075
OVACIK,165,85,0.742
OVACIK,166,4,8.169
OVACIK,166,11,20.146
OVACIK,167,5,6.804
OVACIK,167,15,5.4
OVACIK,168,2,0.177
OVACIK,168,6,7.932
OVACIK,168,8,3.408
OVACIK,168,9,1.553
OVACIK,168,10,1.932
OVACIK,168,11,6.434
OVACIK,168,13,2.421
OVACIK,168,14,2.237
OVACIK,169,25,1.658
OVACIK,169,29,2.415
OVACIK,169,32,0.396
OVACIK,169,39,3.04
OVACIK,169,40,1.097
OVACIK,169,41,1.118
OVACIK,169,42,0.279
OVACIK,169,43,0.6
OVACIK,171,3,2.418
OVACIK,172,30,1.956
OVACIK,172,31,2.33
OVACIK,172,34,7.584
OVACIK,173,1,3.209
OVACIK,173,2,1.076
OVACIK,173,3,0.603
OVACIK,173,4,2.431
OVACIK,173,5,0.78
OVACIK,173,6,0.224
OVACIK,173,8,0.564
OVACIK,173,9,2.887
OVACIK,173,10,1.503
OVACIK,173,11,0.999
OVACIK,173,12,2.556
OVACIK,173,13,0.276
OVACIK,173,14,3.995
OVACIK,173,15,3.946
OVACIK,173,16,3.725
OVACIK,173,17,3.949
OVACIK,173,18,2.986
OVACIK,173,20,1.506
OVACIK,173,21,1.572
OVACIK,173,22,0.736
RAHMANLAR,102,112,0.867
RAHMANLAR,116,23,1.662
SAMAİLLİ,103,204,9.22
SAMAİLLİ,106,3,50.822
SAMAİLLİ,106,3,50.822
SAMAİLLİ,106,4,23.356
SAMAİLLİ,106,5,4.638
SAMAİLLİ,106,5,4.638
SAMAİLLİ,106,6,3.159
SAMAİLLİ,106,7,59.339
SAMAİLLİ,106,7,59.339
SAMAİLLİ,106,7,59.339
SAMAİLLİ,106,8,41.787
SAMAİLLİ,106,10,9.86
SAMAİLLİ,106,11,5.864
SAMAİLLİ,106,13,30.303
SAMAİLLİ,106,15,9.698
SAMAİLLİ,106,19,9.385
SAMAİLLİ,106,20,4.104
SAMAİLLİ,106,21,7.686
SAMAİLLİ,106,24,19.698
SAMAİLLİ,106,25,14.909
SAMAİLLİ,106,26,13.361
SAMAİLLİ,106,27,13.923
SAMAİLLİ,106,28,7.644
SAMAİLLİ,106,29,2.635
SAMAİLLİ,106,33,0.873
SAMAİLLİ,106,35,0.388
SAMAİLLİ,106,36,6.659
SAMAİLLİ,106,37,5.981
SAMAİLLİ,106,38,2.528
SAMAİLLİ,106,39,2.632
SAMAİLLİ,106,40,63.481
SAMAİLLİ,106,41,12.484
SAMAİLLİ,106,42,5.213
SAMAİLLİ,106,43,4.274
SAMAİLLİ,106,44,42.897
SAMAİLLİ,106,45,22.683
SAMAİLLİ,107,2,3.249
SAMAİLLİ,107,5,23.94
SAMAİLLİ,107,7,4.621
SAMAİLLİ,107,10,2.383
SAMAİLLİ,107,11,14.407
SAMAİLLİ,107,13,0.362
SAMAİLLİ,107,14,10.208
SAMAİLLİ,107,15,4.865
SAMAİLLİ,107,17,3.449
SAMAİLLİ,107,18,13.189
SAMAİLLİ,107,19,21.271
SAMAİLLİ,107,20,21.878
SAMAİLLİ,107,20,21.878
SAMAİLLİ,107,20,21.878
SAMAİLLİ,107,20,21.878
SAMAİLLİ,107,20,21.878
SAMAİLLİ,107,23,1.076
SAMAİLLİ,107,24,1.253
SAMAİLLİ,107,25,1.514
SAMAİLLİ,107,26,1.454
SAMAİLLİ,107,27,4.744
SAMAİLLİ,107,28,7.753
SAMAİLLİ,107,29,19.801
SAMAİLLİ,107,30,7.629
SAMAİLLİ,107,31,7.729
SAMAİLLİ,107,32,5.078
SAMAİLLİ,107,34,4.04
SAMAİLLİ,107,37,0.57
SAMAİLLİ,107,38,2.951
SAMAİLLİ,107,39,3.583
SAMAİLLİ,107,40,2.594
SAMAİLLİ,107,42,5.539
SAMAİLLİ,107,43,1.013
SAMAİLLİ,107,46,17.776
SAMAİLLİ,107,48,3.299
SAMAİLLİ,107,49,0.657
SAMAİLLİ,107,51,4.539
SAMAİLLİ,107,54,10.746
SAMAİLLİ,107,55,15.331
SAMAİLLİ,107,56,8.699
SAMAİLLİ,107,57,11.156
SAMAİLLİ,107,58,6.722
SAMAİLLİ,107,59,1.781
SAMAİLLİ,107,64,5.03
SAMAİLLİ,107,65,7.281
SAMAİLLİ,107,67,1.515
SAMAİLLİ,107,70,4.7
SAMAİLLİ,107,70,4.7
SAMAİLLİ,107,70,4.7
SAMAİLLİ,107,72,1.458
SAMAİLLİ,107,73,3.947
SAMAİLLİ,107,74,7.21
SAMAİLLİ,107,77,1.35
SAMAİLLİ,107,78,0.747
SAMAİLLİ,107,80,9.694
SAMAİLLİ,107,82,3.903
SAMAİLLİ,107,85,11.709
SAMAİLLİ,107,86,12.508
SAMAİLLİ,107,87,11.504
SAMAİLLİ,107,88,22.066
SAMAİLLİ,107,89,18.026
SAMAİLLİ,107,90,22.6
SAMAİLLİ,107,91,6.037
SAMAİLLİ,107,92,4.03
SAMAİLLİ,107,93,4.244
SAMAİLLİ,107,94,5.211
SAMAİLLİ,107,97,2.01
SAMAİLLİ,107,98,11.311
SAMAİLLİ,107,100,2.061
SAMAİLLİ,107,101,4.964
SAMAİLLİ,107,103,7.643
SAMAİLLİ,107,105,12.938
SAMAİLLİ,107,105,12.938
SAMAİLLİ,107,105,12.938
SAMAİLLİ,107,106,12.368
SAMAİLLİ,107,109,13.636
SAMAİLLİ,107,112,15.613
SAMAİLLİ,107,114,1.346
SAMAİLLİ,107,115,1.17
SAMAİLLİ,107,116,0.585
SAMAİLLİ,107,117,3.864
SAMAİLLİ,107,118,8.19
SAMAİLLİ,107,120,10.799
SAMAİLLİ,107,121,4.677
SAMAİLLİ,107,121,4.677
SAMAİLLİ,107,122,2.266
SAMAİLLİ,107,123,0.749
SAMAİLLİ,107,124,3.611
SAMAİLLİ,107,125,0.76
SAMAİLLİ,107,126,1.914
SAMAİLLİ,107,128,6.308
SAMAİLLİ,107,130,10.982
SAMAİLLİ,107,131,7.116
SAMAİLLİ,107,132,4.389
SAMAİLLİ,107,133,4.265
SAMAİLLİ,107,134,4.61
SAMAİLLİ,107,136,7.88
SAMAİLLİ,107,136,7.88
SAMAİLLİ,107,137,7.329
SAMAİLLİ,107,139,2.781
SAMAİLLİ,107,140,3.309
SAMAİLLİ,107,143,1.863
SAMAİLLİ,107,144,1.889
SAMAİLLİ,107,145,4.409
SAMAİLLİ,107,146,6.378
SAMAİLLİ,107,147,2.541
SAMAİLLİ,107,147,2.541
SAMAİLLİ,107,148,2.969
SAMAİLLİ,107,149,1.634
SAMAİLLİ,107,150,10.383
SAMAİLLİ,107,151,9.515
SAMAİLLİ,107,151,9.515
SAMAİLLİ,107,152,6.159
SAMAİLLİ,107,153,5.405
SAMAİLLİ,107,154,2.844
SAMAİLLİ,107,156,7.288
SAMAİLLİ,107,157,5.502
SAMAİLLİ,107,158,3.512
SAMAİLLİ,107,159,4.388
SAMAİLLİ,107,160,5.517
SAMAİLLİ,107,163,0.159
SAMAİLLİ,107,164,9.713
SAMAİLLİ,107,165,8.59
SAMAİLLİ,107,165,8.59
SAMAİLLİ,107,166,5.812
SAMAİLLİ,107,169,6.44
SAMAİLLİ,107,179,10.515
SAMAİLLİ,107,181,1.318
SAMAİLLİ,107,189,13.563
SAMAİLLİ,107,195,4.838
SAMAİLLİ,107,201,2.211
SAMAİLLİ,107,206,5.943
SAMAİLLİ,107,207,16.121
SAMAİLLİ,107,208,6.575
SAMAİLLİ,107,209,6.523
SAMAİLLİ,107,215,0.937
SAMAİLLİ,107,215,0.937
SAMAİLLİ,107,224,5.787
SAMAİLLİ,107,225,5.651
SAMAİLLİ,107,227,3.675
SAMAİLLİ,107,228,1.536
SAMAİLLİ,107,229,1.621
SAMAİLLİ,109,1,4.463
SAMAİLLİ,109,3,6.776
SAMAİLLİ,109,5,16.64
SAMAİLLİ,110,2,2.71
SAMAİLLİ,110,6,1.409
SAMAİLLİ,110,9,2.808
SAMAİLLİ,110,14,4.94
SAMAİLLİ,110,15,5.951
SAMAİLLİ,110,17,8.795
SAMAİLLİ,110,18,4.007
SAMAİLLİ,110,19,5.987
SAMAİLLİ,110,20,2.945
SAMAİLLİ,110,21,2.868
SAMAİLLİ,110,24,12.717
SAMAİLLİ,110,27,0.677
SAMAİLLİ,110,29,9.639
SAMAİLLİ,110,44,9.592
SAMAİLLİ,110,49,7.878
SAMAİLLİ,110,50,17.572
SAMAİLLİ,110,53,1.787
SAMAİLLİ,110,56,8.8
SAMAİLLİ,110,57,4.306
SAMAİLLİ,110,61,6.271
SAMAİLLİ,110,61,6.271
SAMAİLLİ,111,3,2.42
SAMAİLLİ,111,4,4.648
SAMAİLLİ,111,8,0.813
SAMAİLLİ,111,9,2.501
SAMAİLLİ,111,10,4.279
SAMAİLLİ,111,40,4.958
SAMAİLLİ,111,44,3.371
SAMAİLLİ,111,45,5.877
SAMAİLLİ,112,9,0.128
SAMAİLLİ,120,129,3.397
SAMAİLLİ,123,20,4.648
ŞİMŞELLİ,119,2,88.723
ŞİMŞELLİ,119,2,88.723
ŞİMŞELLİ,119,2,88.723
ŞİMŞELLİ,119,6,7.899
ŞİMŞELLİ,119,9,13.502
ŞİMŞELLİ,119,13,10.571
ŞİMŞELLİ,119,14,4.263
ŞİMŞELLİ,119,15,7.687
ŞİMŞELLİ,119,17,2.086
ŞİMŞELLİ,119,18,7.097
ŞİMŞELLİ,119,21,1.588
ŞİMŞELLİ,119,22,2.725
ŞİMŞELLİ,119,23,20.457
ŞİMŞELLİ,119,23,20.457
ŞİMŞELLİ,119,37,60.169
ŞİMŞELLİ,119,39,10.68
ŞİMŞELLİ,119,40,11.123
ŞİMŞELLİ,119,46,19.783
ŞİMŞELLİ,121,214,3.21
ŞİMŞELLİ,121,224,1.206
UZUNÇAM,104,2,12.812
UZUNÇAM,115,1,5.057
UZUNÇAM,117,1,6.42
UZUNÇAM,120,2,6.553
UZUNÇAM,121,1,4.798
UZUNÇAM,122,1,17.515
UZUNÇAM,123,1,13.687
UZUNÇAM,126,2,13.956
UZUNÇAM,126,8,5.158
UZUNÇAM,126,14,3.959
UZUNÇAM,127,1,8.246
UZUNÇAM,130,3,53.853
UZUNÇAM,130,8,8.265
UZUNÇAM,134,1,18.039
UZUNÇAM,134,4,29.891
UZUNÇAM,151,6,16.476
YAYLAPINAR,101,28,6.727
YAYLAPINAR,101,31,11.195
YAYLAPINAR,101,54,11.763
YAYLAPINAR,101,55,16.095
YAYLAPINAR,101,55,16.095
YAYLAPINAR,101,65,4.022
YAYLAPINAR,101,66,5.225
YAYLAPINAR,101,67,5.145
YAYLAPINAR,101,68,4.41
YAYLAPINAR,101,72,0.909
YAYLAPINAR,101,73,7.118
YAYLAPINAR,101,77,8.622
YAYLAPINAR,101,81,5.174
YAYLAPINAR,101,85,3.397
YAYLAPINAR,101,92,1.86
YAYLAPINAR,101,97,7.869
YAYLAPINAR,101,101,19.708
YAYLAPINAR,101,110,3.675
YAYLAPINAR,101,112,7.557
YAYLAPINAR,101,113,117.465
YAYLAPINAR,101,114,9.773
YAYLAPINAR,101,115,9.65
YAYLAPINAR,101,117,12.593
YAYLAPINAR,101,117,12.593
YAYLAPINAR,101,121,5.644
YAYLAPINAR,101,122,4.026
YAYLAPINAR,101,124,16.993
YAYLAPINAR,101,125,7.033
YAYLAPINAR,101,142,2.732
YAYLAPINAR,101,143,6.555
YAYLAPINAR,101,144,30.551
YAYLAPINAR,101,149,0.824
YAYLAPINAR,101,151,0.494
YAYLAPINAR,101,152,2.468
YAYLAPINAR,101,154,1.147
YAYLAPINAR,101,155,1.855
YAYLAPINAR,103,6,5.717
YAYLAPINAR,103,8,4.079
YAYLAPINAR,103,42,1.502
YAYLAPINAR,109,3,5.924
YAYLAPINAR,109,5,3.087
YAYLAPINAR,109,10,0.823
YAYLAPINAR,109,52,3.572
YAYLAPINAR,109,53,4.084
YAYLAPINAR,109,54,3.675
YAYLAPINAR,109,61,21.384
YAYLAPINAR,109,63,35.34
YAYLAPINAR,109,64,12.267
YAYLAPINAR,109,65,14.268
YAYLAPINAR,109,88,9.928
YAYLAPINAR,113,12,4.215
YAYLAPINAR,121,49,3.713
YAYLAPINAR,122,12,5.55
YAYLAPINAR,130,5,0.23
YAYLAPINAR,137,1,3.493
YAYLAPINAR,137,12,9.62
YAYLAPINAR,137,14,5.228
YAYLAPINAR,137,15,7.938
YAYLAPINAR,137,16,29.318
YAYLAPINAR,141,4,0.704
YAYLAPINAR,141,8,3.95
YAYLAPINAR,141,17,7.776
YAYLAPINAR,142,30,6.708
YAYLAPINAR,142,30,6.708
YAYLAPINAR,145,51,4.695
YAYLAPINAR,162,19,3.041
YAYLAPINAR,168,5,7.497
YAYLAPINAR,168,6,8.773
YAYLAPINAR,168,23,5.676
YAYLAPINAR,168,27,0.972
YAYLAPINAR,168,28,1.161
YAYLAPINAR,168,34,1.713
YAYLAPINAR,168,43,18.236
YAYLAPINAR,168,46,7.984
YAYLAPINAR,168,48,8.658
YAYLAPINAR,168,51,2.556
YAYLAPINAR,168,53,0.796
YAYLAPINAR,168,59,3.726
YAYLAPINAR,168,60,2.832
YAYLAPINAR,168,61,1.897
YAYLAPINAR,168,62,7.45
YAYLAPINAR,168,64,3.629
YAYLAPINAR,168,65,3.725
YAYLAPINAR,168,68,1.972
YAYLAPINAR,168,69,7.289
YAYLAPINAR,168,70,4.517
YAYLAPINAR,169,4,42.571
YAYLAPINAR,170,3,47.342
YAYLAPINAR,170,5,22.566
YAYLAPINAR,170,7,27.462
YAYLAPINAR,170,8,32.719
YAYLAPINAR,170,10,21.407
YAYLAPINAR,170,30,31.703
YAYLAPINAR,170,33,9.046
YAYLAPINAR,170,35,8.962
YAYLAPINAR,170,36,7.146
YAYLAPINAR,170,37,8.287
YAYLAPINAR,170,38,13.592
YAYLAPINAR,170,39,7.105
YAYLAPINAR,170,40,10.187
YAYLAPINAR,170,42,14.997
YAYLAPINAR,170,43,18.468
YAYLAPINAR,171,2,26.954
YAYLAPINAR,171,4,22.22
YAYLAPINAR,171,7,17.89
YAYLAPINAR,171,16,178.06
YAYLAPINAR,171,16,178.06
YAYLAPINAR,171,18,78.431
YAYLAPINAR,171,19,39.201
YAYLAPINAR,172,17,53.453
YAYLAPINAR,172,20,12.624
YAYLAPINAR,172,23,2.819
YAYLAPINAR,173,2,37.811
YAYLAPINAR,173,2,37.811
YAYLAPINAR,173,4,15.021
YAYLAPINAR,173,33,14.083
YAYLAPINAR,173,35,4.642
YAYLAPINAR,173,40,7.284
YAYLAPINAR,173,42,13.489
YAYLAPINAR,173,44,4.957
YAYLAPINAR,173,45,2.063
YAYLAPINAR,173,46,1.765
YAYLAPINAR,174,3,22.363
YAYLAPINAR,174,47,21.447
YAYLAPINAR,174,55,14.105
YAYLAPINAR,174,60,17.782
YAYLAPINAR,174,60,17.782
YAYLAPINAR,174,62,16.068
YAYLAPINAR,174,74,21.315
YAYLAPINAR,175,1,22.955
YAYLAPINAR,176,1,2.124
YAYLAPINAR,176,25,5.806
YAYLAPINAR,176,28,23.801
YAYLAPINAR,176,29,5.973
YAYLAPINAR,176,30,8.235
YAYLAPINAR,176,41,15.519
YAYLAPINAR,176,43,2.589
YAYLAPINAR,176,44,5.329
YAYLAPINAR,176,45,1.234
YAYLAPINAR,176,46,6.7
YAYLAPINAR,176,48,14.705
YAYLAPINAR,176,49,1.513
YAYLAPINAR,176,51,3.763
YAYLAPINAR,176,54,5.833
YAYLAPINAR,176,56,0.575
YAYLAPINAR,176,57,0.283
YAYLAPINAR,178,14,15.537
YAYLAPINAR,178,16,6.787
YAYLAPINAR,178,17,8.806
YAYLAPINAR,178,19,24.621
YAYLAPINAR,178,22,23.366
YAYLAPINAR,178,23,1.793
YAYLAPINAR,179,2,8.127
YAYLAPINAR,179,3,10.949
YAYLAPINAR,179,6,9.282
YAYLAPINAR,179,10,26.779
YAYLAPINAR,179,11,16.628
YAYLAPINAR,180,1,18.584
YAYLAPINAR,180,3,18.153
YAYLAPINAR,180,4,6.377
YAYLAPINAR,180,5,2.728
YAYLAPINAR,180,6,18.472
YAYLAPINAR,180,7,23.277
YAYLAPINAR,180,23,1.069
YAYLAPINAR,180,27,13.945
YAYLAPINAR,181,11,2.883
YAYLAPINAR,181,14,1.161
YAYLAPINAR,181,15,2.506
YAYLAPINAR,181,18,15.978
YAYLAPINAR,181,27,7.0
YAYLAPINAR,182,1,18.75
YAYLAPINAR,182,5,1.266
YAYLAPINAR,182,21,5.014
YAYLAPINAR,182,22,4.448
YAYLAPINAR,182,24,10.943
YAYLAPINAR,182,28,4.25
YAYLAPINAR,182,44,42.7
YAYLAPINAR,183,2,5.672
YAYLAPINAR,183,5,8.309
YAYLAPINAR,183,7,11.887
YAYLAPINAR,183,8,0.296
YAYLAPINAR,184,64,7.012
YAYLAPINAR,184,93,0.437
YAYLAPINAR,185,7,48.557
YAYLAPINAR,185,9,6.624
YAYLAPINAR,185,11,1.568
YAYLAPINAR,185,11,1.568
YAYLAPINAR,185,16,11.851
YAYLAPINAR,185,18,6.01
YAYLAPINAR,185,21,13.542
YAYLAPINAR,185,22,1.215
YAYLAPINAR,185,23,13.792
YAYLAPINAR,185,24,13.737
YAYLAPINAR,185,26,5.527
YAYLAPINAR,186,58,6.712
YAYLAPINAR,187,6,1.798
YAYLAPINAR,189,19,11.521
YAYLAPINAR,189,19,11.521
YAYLAPINAR,192,2,10.335
YAYLAPINAR,192,48,35.056
YAYLAPINAR,193,3,0.369
YAYLAPINAR,194,14,2.23
YAYLAPINAR,194,16,2.183
YAYLAPINAR,211,9,1.476
YAYLAPINAR,212,14,7.035
YAYLAPINAR,212,69,2.456
YAYLAPINAR,226,1,3.832
YAYLAPINAR,226,3,6.99
YAYLAPINAR,226,4,43.756
YAYLAPINAR,226,12,3.141
YAYLAPINAR,226,14,5.158
YAYLAPINAR,226,14,5.158
YAYLAPINAR,226,15,0.472
YAYLAPINAR,226,16,4.625
YAYLAPINAR,226,18,4.624
YAYLAPINAR,226,19,7.438
YAYLAPINAR,226,22,6.865
YAYLAPINAR,226,27,1.637
YAYLAPINAR,226,28,1.525
YAYLAPINAR,226,29,5.738
YAYLAPINAR,226,35,8.299
YAYLAPINAR,226,39,1.069
YAYLAPINAR,227,1,0.287
YAYLAPINAR,227,3,5.635
YAYLAPINAR,227,7,3.627
YAYLAPINAR,227,8,5.545
YAYLAPINAR,228,5,5.68
YAYLAPINAR,228,7,4.944
YAYLAPINAR,228,10,3.029
YAYLAPINAR,228,11,4.613
YAYLAPINAR,228,22,1.657
YAYLAPINAR,228,23,0.851
YAYLAPINAR,228,27,1.696
YAYLAPINAR,228,30,1.093
YAYLAPINAR,229,2,4.228
YAYLAPINAR,229,3,3.701
YAYLAPINAR,229,4,2.422
YAYLAPINAR,229,6,9.482
YAYLAPINAR,229,7,17.701
YAYLAPINAR,229,9,7.49
YAYLAPINAR,229,12,1.749
YAYLAPINAR,229,14,1.179
YAYLAPINAR,229,18,4.38
YAYLAPINAR,229,23,5.252
YAYLAPINAR,229,25,10.096
YAYLAPINAR,229,26,15.919
YAYLAPINAR,229,27,2.503
YAYLAPINAR,229,29,5.449
YAYLAPINAR,229,33,6.692
YAYLAPINAR,229,73,1.205
YAYLAPINAR,229,74,0.798
YAYLAPINAR,229,76,2.574
YAYLAPINAR,229,88,10.33
YAYLAPINAR,229,89,8.875
YAYLAPINAR,229,98,0.68
YAYLAPINAR,230,3,25.248
YAYLAPINAR,230,5,3.745
YAYLAPINAR,230,7,7.596
YAYLAPINAR,230,8,19.054
YAYLAPINAR,230,14,8.13
YAYLAPINAR,230,17,1.089
YAYLAPINAR,230,18,2.588
YAYLAPINAR,230,19,2.386
YAYLAPINAR,230,20,1.569
YAYLAPINAR,230,22,9.657
YAYLAPINAR,230,23,10.789
YAYLAPINAR,230,27,5.071
YAYLAPINAR,230,28,0.51
YAYLAPINAR,230,29,0.544
YAYLAPINAR,230,30,17.62
YAYLAPINAR,230,31,11.926
YAYLAPINAR,230,33,5.839
YAYLAPINAR,230,35,1.63
YAYLAPINAR,230,36,2.147
YAYLAPINAR,230,37,41.919
YAYLAPINAR,230,39,17.964
YAYLAPINAR,230,40,1.341
YAYLAPINAR,230,42,0.728
YAYLAPINAR,230,43,8.981
YAYLAPINAR,230,44,17.899
YAYLAPINAR,230,45,3.331
YAYLAPINAR,230,46,1.51
YAYLAPINAR,230,51,2.692
YAYLAPINAR,230,52,8.632
YAYLAPINAR,230,57,0.623
YAYLAPINAR,230,60,15.716
YAYLAPINAR,230,61,9.729
YAYLAPINAR,230,62,4.072
YAYLAPINAR,230,66,13.74
YAYLAPINAR,230,67,9.246
YAYLAPINAR,230,73,8.046
YAYLAPINAR,230,74,6.488
YAYLAPINAR,230,75,6.773
YAYLAPINAR,230,81,17.313
YAYLAPINAR,230,84,15.181
YAYLAPINAR,230,89,4.902
YAYLAPINAR,230,91,17.186
YAYLAPINAR,230,92,7.381
YAYLAPINAR,230,96,18.36
YAYLAPINAR,230,100,6.948
YAYLAPINAR,230,102,1.124
YELLİCE,101,123,7.966
YELLİCE,101,126,3.892
YELLİCE,101,129,18.992
YELLİCE,101,131,2.807
YELLİCE,101,132,3.651
YELLİCE,101,135,3.907
YELLİCE,101,137,3.145
YELLİCE,101,141,6.016
YELLİCE,101,145,5.127
YELLİCE,101,146,1.778
YELLİCE,101,149,20.335
YELLİCE,101,150,5.014
YELLİCE,101,152,32.047
YELLİCE,101,153,9.19
YELLİCE,101,166,12.023
YELLİCE,101,170,6.309
YELLİCE,101,172,1.865
YELLİCE,101,175,1.163
YELLİCE,101,176,4.308
YELLİCE,101,177,4.803
YELLİCE,101,181,0.36
YELLİCE,101,186,5.4
YELLİCE,101,198,7.352
YELLİCE,101,237,7.16
YELLİCE,101,244,1.28
YELLİCE,101,254,6.602
YELLİCE,101,271,2.736
YELLİCE,101,280,1.869
YELLİCE,101,290,4.595
YELLİCE,101,292,14.266
YELLİCE,101,292,14.266
YELLİCE,101,293,3.657
YELLİCE,101,294,2.182
YELLİCE,101,296,3.887
YUKARI ÖRENCİK,101,1,12.212
YUKARI ÖRENCİK,101,1,12.212
YUKARI ÖRENCİK,101,1,12.212
YUKARI ÖRENCİK,101,1,12.212
YUKARI ÖRENCİK,101,2,18.313
YUKARI ÖRENCİK,101,5,15.428
YUKARI ÖRENCİK,101,7,10.237
